RSTB-RXN RSTA-RXN
FMNREDUCT-RXN FMN-RED-RXN
FMNREDUCT-RXN RXN0-6444
FMNREDUCT-RXN PYRROLINECARBREDUCT-RXN
FMNREDUCT-RXN RXN0-884
FMNREDUCT-RXN RXN0-280
FMNREDUCT-RXN RXN-2962
FMNREDUCT-RXN GLYC3PDEHYDROGBIOSYN-RXN
FMNREDUCT-RXN TSA-REDUCT-RXN
FMNREDUCT-RXN NQOR-RXN
FMNREDUCT-RXN R165-RXN
FMNREDUCT-RXN 6PGLUCONDEHYDROG-RXN
FMNREDUCT-RXN RXN-12444
FMNREDUCT-RXN 1.5.1.34-RXN
FMNREDUCT-RXN RXN-12445
DTMPKI-RXN DTDPKIN-RXN
DTMPKI-RXN RXN0-5129
ABC-18-RXN ALDOSE1EPIM-RXN
ABC-18-RXN RXN0-6730
ABC-18-RXN R138-RXN
ABC-18-RXN R139-RXN
ABC-18-RXN TRANS-RXN-21
RXN0-2101 CHD-RXN
RXN0-2101 RXN-6081
RXN0-2101 RXN-821
RXN0-2101 RXN-10981
RXN0-2101 GLYCOLATEDEHYDRO-RXN
RXN0-2101 SELENOCYSTEINE-LYASE-RXN
RXN0-2101 1.2.99.7-RXN
RXN0-2101 RXN-12864
RXN0-2101 RXN0-3281
RXN0-2101 CYT-ACC-RXN
RXN0-2101 RXN0-6371
RXN0-2101 TRANS-RXN0-479
RXN0-2101 CROBETREDUCT-RXN
RXN0-2101 L-LACTDEHYDROGFMN-RXN
1.7.2.3-RXN RXN0-5263
1.7.2.3-RXN R247-RXN
1.7.2.3-RXN TMAOREDUCT-RXN
1.7.2.3-RXN NITRIC-OXIDE-REDUCTASE-RXN
1.7.2.3-RXN TORT-RXN
1.7.2.3-RXN RXN-12876
1.7.2.3-RXN RXN0-5264
1.7.2.3-RXN D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
CITTRANS-RXN ACSERLY-RXN
CITTRANS-RXN ACECOATRANS-RXN
CITTRANS-RXN CITC-RXN
CITTRANS-RXN ACETOACETYL-COA-TRANSFER-RXN
CITTRANS-RXN CITRYLY-RXN
CITTRANS-RXN ACETATEKIN-RXN
CITTRANS-RXN RXN0-1981
CITTRANS-RXN ACETATE--COA-LIGASE-RXN
CITTRANS-RXN RXN0-5414
ALDOSE-1-EPIMERASE-RXN MALTODEG-RXN
ALDOSE-1-EPIMERASE-RXN RXN0-6372
ALDOSE-1-EPIMERASE-RXN RXN0-6373
ALDOSE-1-EPIMERASE-RXN AMYLOMALT-RXN
ALDOSE-1-EPIMERASE-RXN RXN-12402
ALDOSE-1-EPIMERASE-RXN GLUCDEHYDROG-RXN
ALDOSE-1-EPIMERASE-RXN RXN0-5395
ALDOSE-1-EPIMERASE-RXN TRANS-RXN-157
ALDOSE-1-EPIMERASE-RXN 3.2.1.21-RXN
ALDOSE-1-EPIMERASE-RXN GLUCOKIN-RXN
ALDOSE-1-EPIMERASE-RXN RXN0-6418
ACYL-COA-HYDROLASE-RXN LYSOPHOSPHOLIPASE-RXN
ACYL-COA-HYDROLASE-RXN ALDEHYDE-DEHYDROGENASE-NADP+-RXN
ACYL-COA-HYDROLASE-RXN CARBOXYLESTERASE-RXN
ACYL-COA-HYDROLASE-RXN R134-RXN
ACYL-COA-HYDROLASE-RXN 1.2.99.7-RXN
ERYTHRON4PDEHYDROG-RXN PSERTRANSAMPYR-RXN
DIHYDROXYMETVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN
2.7.10.1-RXN PROTEIN-TYROSINE-PHOSPHATASE-RXN
2.7.10.1-RXN 2.7.10.2-RXN
GARTRANSFORMYL2-RXN GART-RXN
GARTRANSFORMYL2-RXN FGAMSYN-RXN
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN
NMNAMIDOHYDRO-RXN DMBPPRIBOSYLTRANS-RXN
NMNAMIDOHYDRO-RXN NICONUCADENYLYLTRAN-RXN
RXN0-2121 COBALADENOSYLTRANS-RXN
RXN0-2121 ABC-5-RXN
RXN0-2121 RXN0-1565
NACGLCTRANS-RXN PHOSNACMURPENTATRANS-RXN
NACGLCTRANS-RXN UDPKIN-RXN
NACGLCTRANS-RXN RXN0-5405
NACGLCTRANS-RXN UDPGLCNACEPIM-RXN
NACGLCTRANS-RXN UDPMANACATRANS-RXN
NACGLCTRANS-RXN RXN0-5413
NACGLCTRANS-RXN RXN0-5210
NACGLCTRANS-RXN 2.7.4.22-RXN
NACGLCTRANS-RXN TRANS-RXN0-286
NACGLCTRANS-RXN UDPREDUCT-RXN
NACGLCTRANS-RXN GLCNACPTRANS-RXN
NACGLCTRANS-RXN 2.4.1.56-RXN
NACGLCTRANS-RXN UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
NACGLCTRANS-RXN UDPNACETYLGLUCOSAMACYLTRANS-RXN
NACGLCTRANS-RXN RXN-12197
NACGLCTRANS-RXN RXN0-722
NACGLCTRANS-RXN 2.4.1.58-RXN
HEMEOSYN-RXN RXN-8992
HEMEOSYN-RXN RXN0-6258
HEMEOSYN-RXN TRANS-RXN0-162
HEMEOSYN-RXN RXN-8999
HEMEOSYN-RXN RXN-8073
PGLYCDEHYDROG-RXN RXN0-6562
PGLYCDEHYDROG-RXN PSERTRANSAM-RXN
PGLYCDEHYDROG-RXN PHOSGLYPHOS-RXN
PGLYCDEHYDROG-RXN 3PGAREARR-RXN
TRANS-RXN-158A GLUCOSAMINE-6-P-DEAMIN-RXN
TRANS-RXN-158A 2TRANSKETO-RXN
TRANS-RXN-158A TRANS-RXN0-501
TRANS-RXN-158A RXN0-313
TRANS-RXN-158A TRANSALDOL-RXN
TRANS-RXN-158A SORB6PDEHYDROG-RXN
TRANS-RXN-158A L-GLN-FRUCT-6-P-AMINOTRANS-RXN
TRANS-RXN-158A MANNPDEHYDROG-RXN
TRANS-RXN-158A PGLUCISOM-RXN
TRANS-RXN-158A 6PFRUCTPHOS-RXN
TRANS-RXN-158A MANNPISOM-RXN
GLUTCYSLIG-RXN GLUTATHIONE-SYN-RXN
PHENYLSERINE-ALDOLASE-RXN LTAA-RXN
PHENYLSERINE-ALDOLASE-RXN GLYCINE--TRNA-LIGASE-RXN
PHENYLSERINE-ALDOLASE-RXN AKBLIG-RXN
PHENYLSERINE-ALDOLASE-RXN RXN0-6982
PHENYLSERINE-ALDOLASE-RXN RXN0-6983
PHENYLSERINE-ALDOLASE-RXN RXN0-6974
PHENYLSERINE-ALDOLASE-RXN GCVMULTI-RXN
PHENYLSERINE-ALDOLASE-RXN RXN0-6984
PHENYLSERINE-ALDOLASE-RXN RXN0-6987
PHENYLSERINE-ALDOLASE-RXN RXN0-6988
PHENYLSERINE-ALDOLASE-RXN RXN0-5234
PHENYLSERINE-ALDOLASE-RXN RXN0-1641
PHENYLSERINE-ALDOLASE-RXN RXN0-6977
PHENYLSERINE-ALDOLASE-RXN GLYOHMETRANS-RXN
PHENYLSERINE-ALDOLASE-RXN RXN0-6470
PHENYLSERINE-ALDOLASE-RXN RXN-6622
PHENYLSERINE-ALDOLASE-RXN RXN0-6563
PHENYLSERINE-ALDOLASE-RXN GLUTATHIONE-SYN-RXN
PHENYLSERINE-ALDOLASE-RXN GLYRIBONUCSYN-RXN
PHENYLSERINE-ALDOLASE-RXN TRANS-RXN-62B
PHENYLSERINE-ALDOLASE-RXN GCVP-RXN
RHAMNULPALDOL-RXN RXN0-5433
RHAMNULPALDOL-RXN FUCPALDOL-RXN
RHAMNULPALDOL-RXN LACTALDREDUCT-RXN
RHAMNULPALDOL-RXN RXN0-5257
RHAMNULPALDOL-RXN QUINOLINATE-SYNTHA-RXN
RHAMNULPALDOL-RXN RXN0-5258
RHAMNULPALDOL-RXN TAGAALDOL-RXN
RHAMNULPALDOL-RXN F16ALDOLASE-RXN
RHAMNULPALDOL-RXN DARABALDOL-RXN
RHAMNULPALDOL-RXN TRIOSEPISOMERIZATION-RXN
RHAMNULPALDOL-RXN LACTALDDEHYDROG-RXN
RHAMNULPALDOL-RXN RXN0-5260
RHAMNULPALDOL-RXN GLYC3PDEHYDROGBIOSYN-RXN
RHAMNULPALDOL-RXN METHGLYSYN-RXN
SUCCORNTRANSAM-RXN SUCCGLUALDDEHYD-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN MYRISTOYLACYLTRAN-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN NACGLCTRANS-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN UDPGLCNACEPIM-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN LAUROYLACYLTRAN-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN-5741
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN0-947
UDPNACETYLGLUCOSAMACYLTRANS-RXN UDPACYLGLCNACDEACETYL-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN0-1138
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN0-1137
UDPNACETYLGLUCOSAMACYLTRANS-RXN UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN-9537
UDPNACETYLGLUCOSAMACYLTRANS-RXN GLCNACPTRANS-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN ACYLGPEACYLTRANS-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN0-1130
UDPNACETYLGLUCOSAMACYLTRANS-RXN 2.4.1.56-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN ACP-S-ACETYLTRANSFER-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN 3.1.4.14-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN MALONYL-COA-ACP-TRANSACYL-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN0-5513
UDPNACETYLGLUCOSAMACYLTRANS-RXN MYRPALMTRAN-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN0-5413
UDPNACETYLGLUCOSAMACYLTRANS-RXN HOLO-ACP-SYNTH-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN PALMITOTRANS-RXN
UDPNACETYLGLUCOSAMACYLTRANS-RXN RXN-9549
UDPNACETYLGLUCOSAMACYLTRANS-RXN UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
ACETYLESTERASE-RXN ACSERLY-RXN
ACETYLESTERASE-RXN ALKAPHOSPHA-RXN
ACETYLESTERASE-RXN ACID-PHOSPHATASE-RXN
ACETYLESTERASE-RXN ACECOATRANS-RXN
ACETYLESTERASE-RXN CITC-RXN
ACETYLESTERASE-RXN ACETOACETYL-COA-TRANSFER-RXN
ACETYLESTERASE-RXN R4-RXN
ACETYLESTERASE-RXN CARBOXYLESTERASE-RXN
ACETYLESTERASE-RXN ACETATEKIN-RXN
ACETYLESTERASE-RXN RXN0-1981
ACETYLESTERASE-RXN ACETATE--COA-LIGASE-RXN
ACETYLESTERASE-RXN ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN
ACETYLESTERASE-RXN RXN0-5414
UROGENIIISYN-RXN OHMETHYLBILANESYN-RXN
UROGENIIISYN-RXN UROGENDECARBOX-RXN
UROGENIIISYN-RXN UROPORIIIMETHYLTRANSA-RXN
TETHYDPICSUCC-RXN RXN0-268
TETHYDPICSUCC-RXN RXN0-1147
TETHYDPICSUCC-RXN RXN-4821
TETHYDPICSUCC-RXN METHYLMALONYL-COA-MUT-RXN
TETHYDPICSUCC-RXN SUCCINYLDIAMINOPIMTRANS-RXN
TETHYDPICSUCC-RXN SUCCCOASYN-RXN
TETHYDPICSUCC-RXN HOMSUCTRAN-RXN
TETHYDPICSUCC-RXN ARGININE-N-SUCCINYLTRANSFERASE-RXN
COBINPGUANYLYLTRANS-RXN COBALAMINSYN-RXN
COBINPGUANYLYLTRANS-RXN COBALAMIN5PSYN-RXN
TAGAKIN-RXN TAGAALDOL-RXN
DIHYDROFOLATEREDUCT-RXN GCVMULTI-RXN
DIHYDROFOLATEREDUCT-RXN GART-RXN
DIHYDROFOLATEREDUCT-RXN GCVT-RXN
DIHYDROFOLATEREDUCT-RXN FORMATETHFLIG-RXN
DIHYDROFOLATEREDUCT-RXN 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
DIHYDROFOLATEREDUCT-RXN AICARTRANSFORM-RXN
DIHYDROFOLATEREDUCT-RXN RXN-2881
DIHYDROFOLATEREDUCT-RXN GLYOHMETRANS-RXN
DIHYDROFOLATEREDUCT-RXN HOMOCYSMETB12-RXN
RXN-12402 TRANS-RXN-30
RXN-12402 RXN0-266
RXN-12402 ALDOSE-1-EPIMERASE-RXN
RXN-12402 GLUCDEHYDROG-RXN
RXN-12402 ABC-33-RXN
RXN-12402 3.2.1.21-RXN
RXN-12402 GLUCOKIN-RXN
RXN-12402 MALTODEG-RXN
RXN-12402 RXN0-6372
RXN-12402 RXN0-6373
RXN-12402 AMYLOMALT-RXN
RXN-12402 RXN0-5001
RXN-12402 TRANS-RXN-157
RXN-12402 RXN0-6418
2.3.1.118-RXN AKBLIG-RXN
2.3.1.118-RXN ACECOATRANS-RXN
2.3.1.118-RXN ACETOACETYL-COA-TRANSFER-RXN
2.3.1.118-RXN MALTACETYLTRAN-RXN
2.3.1.118-RXN TDPFUCACTRANS-RXN
2.3.1.118-RXN RXN0-5231
2.3.1.118-RXN 2.3.1.180-RXN
2.3.1.118-RXN CITSYN-RXN
2.3.1.118-RXN 2.3.1.157-RXN
2.3.1.118-RXN MALSYN-RXN
2.3.1.118-RXN RXN0-6948
2.3.1.118-RXN ACETYL-COA-ACETYLTRANSFER-RXN
2.3.1.118-RXN ACP-S-ACETYLTRANSFER-RXN
2.3.1.118-RXN RXN0-1133
2.3.1.118-RXN ACETALD-DEHYDROG-RXN
2.3.1.118-RXN DIHYDLIPACETRANS-RXN
2.3.1.118-RXN RXN0-5418
2.3.1.118-RXN SPERMACTRAN-RXN
2.3.1.118-RXN SERINE-O-ACETTRAN-RXN
2.3.1.118-RXN N-ACETYLTRANSFER-RXN
2.3.1.118-RXN 2-ISOPROPYLMALATESYN-RXN
2.3.1.118-RXN KETOACYLCOATHIOL-RXN
2.3.1.118-RXN PHOSACETYLTRANS-RXN
2.3.1.118-RXN RXN0-5055
2.3.1.118-RXN ACETYL-COA-CARBOXYLTRANSFER-RXN
2.3.1.118-RXN DIAMACTRANS-RXN
2.3.1.118-RXN 2.3.1.128-RXN
2.3.1.118-RXN GALACTOACETYLTRAN-RXN
CHERTSRM-RXN MCPTSR-RXN
PRODISULFREDUCT-A-RXN RXN0-6256
PRODISULFREDUCT-A-RXN GLUTAREDOXIN-RXN
PRODISULFREDUCT-A-RXN GLUTATHIONE-REDUCT-NADPH-RXN
PRODISULFREDUCT-A-RXN RXN-982
RIBOFLAVINSYNDEAM-RXN RIBOFLAVINSYNREDUC-RXN
CYTIDEAM-RXN TRANS-RXN-108F
CYTIDEAM-RXN DURIDKI-RXN
CYTIDEAM-RXN URA-PHOSPH-RXN
THIFAMP-RXN THIFIS-RXN
RXN-2881 METHYLENETHFDEHYDROG-NADP-RXN
RXN-2881 3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
RXN-2881 THYMIDYLATESYN-RXN
RXN-2881 1.5.1.20-RXN
RXN-2881 GLYOHMETRANS-RXN
ADENYLOSUCCINATE-SYNTHASE-RXN GDPPYPHOSKIN-RXN
ADENYLOSUCCINATE-SYNTHASE-RXN RXN0-748
ADENYLOSUCCINATE-SYNTHASE-RXN GDPKIN-RXN
ADENYLOSUCCINATE-SYNTHASE-RXN GUANYL-KIN-RXN
ADENYLOSUCCINATE-SYNTHASE-RXN GUANOSINE-DIPHOSPHATASE-RXN
ADENYLOSUCCINATE-SYNTHASE-RXN AMPSYN-RXN
ADENYLOSUCCINATE-SYNTHASE-RXN GDPREDUCT-RXN
DIAMACTRANS-RXN AKBLIG-RXN
DIAMACTRANS-RXN ACECOATRANS-RXN
DIAMACTRANS-RXN ACETOACETYL-COA-TRANSFER-RXN
DIAMACTRANS-RXN MALTACETYLTRAN-RXN
DIAMACTRANS-RXN TDPFUCACTRANS-RXN
DIAMACTRANS-RXN RXN0-5231
DIAMACTRANS-RXN 2.3.1.180-RXN
DIAMACTRANS-RXN CITSYN-RXN
DIAMACTRANS-RXN 2.3.1.157-RXN
DIAMACTRANS-RXN MALSYN-RXN
DIAMACTRANS-RXN RXN0-6948
DIAMACTRANS-RXN ACETYL-COA-ACETYLTRANSFER-RXN
DIAMACTRANS-RXN ACP-S-ACETYLTRANSFER-RXN
DIAMACTRANS-RXN RXN0-1133
DIAMACTRANS-RXN ACETALD-DEHYDROG-RXN
DIAMACTRANS-RXN DIHYDLIPACETRANS-RXN
DIAMACTRANS-RXN RXN0-5418
DIAMACTRANS-RXN SPERMACTRAN-RXN
DIAMACTRANS-RXN 2.3.1.118-RXN
DIAMACTRANS-RXN SERINE-O-ACETTRAN-RXN
DIAMACTRANS-RXN N-ACETYLTRANSFER-RXN
DIAMACTRANS-RXN 2-ISOPROPYLMALATESYN-RXN
DIAMACTRANS-RXN PHOSACETYLTRANS-RXN
DIAMACTRANS-RXN KETOACYLCOATHIOL-RXN
DIAMACTRANS-RXN RXN0-5055
DIAMACTRANS-RXN ACETYL-COA-CARBOXYLTRANSFER-RXN
DIAMACTRANS-RXN DIAMTRANSAM-RXN
DIAMACTRANS-RXN 2.3.1.128-RXN
DIAMACTRANS-RXN GALACTOACETYLTRAN-RXN
RXN0-2522 RXN0-5216
RXN0-2141 MYRISTOYLACYLTRAN-RXN
RXN0-2141 RXN0-2142
RXN0-2141 RXN0-5513
RXN0-2141 MYRPALMTRAN-RXN
RXN0-2141 LAUROYLACYLTRAN-RXN
RXN0-2141 RXN-5741
RXN0-2141 RXN0-947
RXN0-2141 HOLO-ACP-SYNTH-RXN
RXN0-2141 PALMITOTRANS-RXN
RXN0-2141 RXN0-1138
RXN0-2141 RXN0-1137
RXN0-2141 UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
RXN0-2141 ACYLGPEACYLTRANS-RXN
RXN0-2141 RXN0-1130
RXN0-2141 ACP-S-ACETYLTRANSFER-RXN
RXN0-2141 RXN-9549
RXN0-2141 UDPNACETYLGLUCOSAMACYLTRANS-RXN
RXN0-2141 3.1.4.14-RXN
RXN0-2141 MALONYL-COA-ACP-TRANSACYL-RXN
RXN0-2142 RXN0-2144
RXN0-2145 RXN-10654
RXN-11410 RXN-11396
RXN0-2144 RXN0-2145
THIKIN-RXN ABC-32-RXN
THIKIN-RXN THI-P-KIN-RXN
THIKIN-RXN THI-P-SYN-RXN
DHBAMPLIG-RXN RXN0-2943
DHBAMPLIG-RXN RXN0-6442
DHBAMPLIG-RXN ENTMULTI-RXN
DHBAMPLIG-RXN ENTG-RXN
TRANS-RXN0-162 RXN0-6258
TRANS-RXN0-162 HEMEOSYN-RXN
TRANS-RXN0-162 RXN-8073
RCSC-RXN RXN0-6507
PNPOXI-RXN RXN0-267
PNPOXI-RXN 3.1.3.74-RXN
PNPOXI-RXN PEROXID-RXN
PNPOXI-RXN RXN-12120
PNPOXI-RXN PYRDAMPTRANS-RXN
PNPOXI-RXN MALOX-RXN
PNPOXI-RXN RXN-8073
PNPOXI-RXN RXN0-6721
PNPOXI-RXN RXN-3521
PNPOXI-RXN RXN0-5240
PNPOXI-RXN RXN-12863
PNPOXI-RXN GLUTATHIONE-PEROXIDASE-RXN
PNPOXI-RXN RXN-12440
PNPOXI-RXN RXN-12540
ABC-64-RXN RXN0-299
1.8.4.14-RXN RIBONUCLEOSIDE-DIP-REDUCTI-RXN
1.8.4.14-RXN RXN0-6974
1.8.4.14-RXN RNTRACTIV-RXN
1.8.4.14-RXN RXN0-6985
1.8.4.14-RXN PYRIMSYN1-RXN
1.8.4.14-RXN THIOREDOXIN-REDUCT-NADPH-RXN
1.8.4.14-RXN RXN0-5063
1.8.4.14-RXN ADPREDUCT-RXN
1.8.4.14-RXN HOMOCYSMETB12-RXN
1.8.4.14-RXN RXN0-6721
1.8.4.14-RXN R15-RXN
1.8.4.14-RXN METHIONINE--TRNA-LIGASE-RXN
1.8.4.14-RXN 1.8.4.12-RXN
1.8.4.14-RXN HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
1.8.4.14-RXN MMUM-RXN
1.8.4.14-RXN RXN0-6385
1.8.4.14-RXN RXN0-6277
1.8.4.14-RXN RXN0-6948
1.8.4.14-RXN RXN-8668
1.8.4.14-RXN RXN0-4522
3.1.3.16-RXN RXN0-5194
3.1.3.16-RXN 3.4.21.92-RXN
3.1.3.16-RXN RXN0-6366
3.1.3.16-RXN 3.4.21.87-RXN
3.1.3.16-RXN RXN0-5103
3.1.3.16-RXN RXN0-3261
3.1.3.16-RXN LEUCYLTRANSFERASE-RXN
3.1.3.16-RXN RXN0-5052
3.1.3.16-RXN RXN0-5051
3.1.3.16-RXN RXN0-5204
3.1.3.16-RXN 3.4.21.53-RXN
3.1.3.16-RXN PROTEIN-KINASE-RXN
3.1.3.16-RXN 3.4.21.102-RXN
3.1.3.16-RXN 3.4.24.55-RXN
3.1.3.16-RXN RXN0-3221
GMP-SYN-GLUT-RXN RXN0-5108
GMP-SYN-GLUT-RXN GMP-REDUCT-RXN
GMP-SYN-GLUT-RXN COBALAMINSYN-RXN
GMP-SYN-GLUT-RXN RXN-7609
GMP-SYN-GLUT-RXN GUANYL-KIN-RXN
GMP-SYN-GLUT-RXN GUANPRIBOSYLTRAN-RXN
PANTOATE-BETA-ALANINE-LIG-RXN PANTOTHENATE-KIN-RXN
PANTOATE-BETA-ALANINE-LIG-RXN TRANS-RXN-117
QUERCETIN-23-DIOXYGENASE-RXN PYRIMSYN1-RXN
ISOCIT-CLEAV-RXN TRANS-RXN0-201
ISOCIT-CLEAV-RXN RXN0-5239
ISOCIT-CLEAV-RXN TRANS-RXN0-499
ISOCIT-CLEAV-RXN SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
ISOCIT-CLEAV-RXN RXN0-1982
ISOCIT-CLEAV-RXN RXN-9951
ISOCIT-CLEAV-RXN METBALT-RXN
ISOCIT-CLEAV-RXN TRANS-RXN-106A
ISOCIT-CLEAV-RXN TRANS-RXN-106B
ISOCIT-CLEAV-RXN GLYOXYLATE-REDUCTASE-NADP+-RXN
ISOCIT-CLEAV-RXN RXN0-4462
ISOCIT-CLEAV-RXN MALSYN-RXN
ISOCIT-CLEAV-RXN SUCCDIAMINOPIMDESUCC-RXN
ISOCIT-CLEAV-RXN HYDGLUTSYN-RXN
ISOCIT-CLEAV-RXN SUCCCOASYN-RXN
ISOCIT-CLEAV-RXN RXN0-268
ISOCIT-CLEAV-RXN ISOCITDEH-RXN
ISOCIT-CLEAV-RXN 4OH2OXOGLUTARALDOL-RXN
ISOCIT-CLEAV-RXN GLYOCARBOLIG-RXN
ISOCIT-CLEAV-RXN TRANS-RXN-106
ISOCIT-CLEAV-RXN ACONITATEHYDR-RXN
ISOCIT-CLEAV-RXN TRANS-RXN-127
ISOCIT-CLEAV-RXN RXN-12353
ISOCIT-CLEAV-RXN TRANS-RXN-121
RXN-11811 RXN0-6678
RXN-11811 TRANS-RXN0-206
RXN-11811 RXN0-6684
HISTOLDEHYD-RXN HISTALDEHYD-RXN
3.1.26.4-RXN 3.1.13.3-RXN
3.1.26.4-RXN RXN0-4223
3.1.26.4-RXN RXN0-4961
3.1.26.4-RXN 3.6.1.19-RXN
3.1.26.4-RXN RXN0-6525
3.1.26.4-RXN 3.1.13.5-RXN
3.1.26.4-RXN 3.1.11.1-RXN
3.1.26.4-RXN 3.1.11.2-RXN
D-PPENTOMUT-RXN DEOXYRIBOSE-P-ALD-RXN
DMKCYT-RXN CYT-ACC-RXN
DMKCYT-RXN CYTC-RED-RXN
DMKCYT-RXN DMK-FE-RXN
DMKCYT-RXN CYTD-RED-RXN
RXN0-2161 2.9.1.1-RXN
2PGADEHYDRAT-RXN RXN0-2461
2PGADEHYDRAT-RXN RXN0-6717
2PGADEHYDRAT-RXN RXN0-17
2PGADEHYDRAT-RXN TRANS-RXN-158A
2PGADEHYDRAT-RXN TRANS-RXN-155
2PGADEHYDRAT-RXN TRANS-RXN-153
2PGADEHYDRAT-RXN TRANS-RXN-158
2PGADEHYDRAT-RXN TRANS-RXN-157
2PGADEHYDRAT-RXN TRANS-RXN-156
2PGADEHYDRAT-RXN 2.5.1.19-RXN
2PGADEHYDRAT-RXN 3PGAREARR-RXN
2PGADEHYDRAT-RXN KDO-8PSYNTH-RXN
2PGADEHYDRAT-RXN RXN0-289
2PGADEHYDRAT-RXN TRANS-RXN-155B
2PGADEHYDRAT-RXN TRANS-RXN-153A
2PGADEHYDRAT-RXN TRANS-RXN0-446
2PGADEHYDRAT-RXN TRANS-RXN-161
2PGADEHYDRAT-RXN TRANS-RXN-165
2PGADEHYDRAT-RXN TRANS-RXN-167A
2PGADEHYDRAT-RXN PEPCARBOX-RXN
2PGADEHYDRAT-RXN TRANS-RXN-168
2PGADEHYDRAT-RXN 2.7.1.121-RXN
2PGADEHYDRAT-RXN TRANS-RXN-167
2PGADEHYDRAT-RXN TRANS-RXN-169
2PGADEHYDRAT-RXN UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
2PGADEHYDRAT-RXN DAHPSYN-RXN
2PGADEHYDRAT-RXN RXN0-2522
GLUCONOKIN-RXN RXN0-5185
GLUCONOKIN-RXN PGLUCONDEHYDRAT-RXN
GLUCONOKIN-RXN 6PGLUCONDEHYDROG-RXN
GMKALT-RXN RXN0-385
GMKALT-RXN DGDPKIN-RXN
HISTIDPHOS-RXN HISTOLDEHYD-RXN
3.1.27.6-RXN POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN
3.1.27.6-RXN RXN0-5510
3.1.27.6-RXN RXN0-6381
3.1.27.6-RXN RXN0-6526
3.1.27.6-RXN RXN0-6527
3.1.27.6-RXN RXN0-6528
3.1.27.6-RXN RXN0-5509
3.1.27.6-RXN RXN0-6529
3.1.27.6-RXN RXN0-6523
RXN-9655 5.3.3.14-RXN
RXN-9655 RXN-9660
RXN-9655 FABAUNSATDEHYDR-RXN
RXN-8974 TRANS-RXN0-465
RXN0-2162 ARGININE--TRNA-LIGASE-RXN
RXN0-2162 RXN0-272
RXN0-2162 ARGSUCCINLYA-RXN
RXN0-2162 ABC-4-RXN
RXN0-2162 AGMATIN-RXN
RXN0-2162 ARGDECARBOX-RXN
RXN0-2162 ARGININE-N-SUCCINYLTRANSFERASE-RXN
RXN0-2162 RXN0-3261
RXN0-2162 RXN0-5345
RXN-9659 RXN-9527
RXN-9659 RXN-5741
RXN-9659 RXN0-947
1.1.1.215-RXN R143-RXN
1.1.1.215-RXN 1.1.1.274-RXN
1.1.1.215-RXN TRANS-RXN0-209
1.1.1.215-RXN GLUCONATE-5-DEHYDROGENASE-RXN
1.1.1.215-RXN YIAE2-RXN
1.1.1.215-RXN GLUCONOKIN-RXN
TRANS-RXN0-181 RXN0-5195
TRANS-RXN0-181 RXN0-3182
TRANS-RXN0-181 3.4.11.2-RXN
RXN-9657 RXN-9516
RXN-9658 RXN-9523
4.2.1.59-RXN RXN-9659
RXN-9663 RXN0-6705
RXN-9663 RXN-9549
RXN-9662 MYRISTOYLACYLTRAN-RXN
RXN-9662 RXN-9539
RXN-9662 MYRPALMTRAN-RXN
UNDECAPRENYL-DIPHOSPHATASE-RXN PHOSNACMURPENTATRANS-RXN
UNDECAPRENYL-DIPHOSPHATASE-RXN RXN0-3521
UNDECAPRENYL-DIPHOSPHATASE-RXN GLCNACPTRANS-RXN
UNDECAPRENYL-DIPHOSPHATASE-RXN RXN0-5383
RXN-9661 RXN-9535
